-22724589.875267338,8768397.8370596413
-15927920.859207235,1880293.0176554224
-23442043.626596529,-2116628.4923018445
-24927660.207650881,2027395.3815568476
-17629807.341262121,6136254.7820701785
-13265655.234097276,9509502.7322984375
-25111311.329329271,-1254975.3525069798
-26922845.225595646,-2569481.2863822128
-10341086.143624136,-3257098.6793518551
-13265655.234097276,9509502.7322984375
-27377915.339132685,5544599.4948481573
-19064824.543253981,12505473.882948106
-24301730.551440392,-7300374.8179472974
-15995834.850998051,-2586853.7703866642
-24678297.669273373,-1477947.8566430244
-5546560.4068630403,5521560.6425149972
-15927920.859207235,1880293.0176553021
-26632887.170019288,5159691.8166172439
-22822370.439920634,-2436754.8151280107
-18879489.997177865,1154029.3672147675
-7573724.2758827033,-3561239.2864396051
-14030633.242774459,-1350998.4064768567
-10043410.572699048,7844678.8262469098
-12038780.701925507,3472942.8252881328
-19827043.346178867,-9612062.6685105748
-14576835.197016835,-1068780.1982351628
-25956065.531232864,-6445687.6615056833
-22215053.45518589,-8603484.9948633406
-21879571.35125218,8331815.3455913756
-9071527.8698732853,12970478.557908207
-9071527.8698732853,12970478.557908207
-5996923.3127643159,1251994.3990736145
-9469118.9721793551,13175949.223960241
-19818617.09148521,-3988679.4880417236
-28598266.860315625,6175043.6937133633
-15093455.453894569,-801896.58438750333
-17310992.292010147,11599435.126295926
-19818617.09148521,-3988679.4880417236
-12355294.839152196,-2216495.266759193
-20841366.363546636,-83503.148021373141
-25716952.354920972,4686491.7611238183
-19597224.233323049,-726256.93663387536
-9519551.9694321286,5323024.9482306894
-19211504.455016579,-9930111.3004167918
-15023649.148076132,4789878.9523751065
-16974691.066664666,-4332256.4674804369
-22531878.171687838,-7089122.6800698759
-16578078.640186265,11220786.446236661
-13637416.553612866,9701530.8400958795
-24145212.770554136,-7381197.3319986919
-24145212.770554136,-7381197.3319986919
-22531878.171687838,-7089122.6800698759
-20841366.363546636,-83503.148021373141
-19874364.50941233,1668030.5757690142
266506471.77070433,-11215938.845062813
277737631.21027148,-45157492.131101258
261914325.72576755,2412249.9762837742
234865232.72865242,5130692.0210048351
73686060.81923382,49005369.718624271
82764636.125303388,49943079.676869363
95071214.0234337,21073792.833723329
96147265.677574396,48657037.67399843
76978717.420402169,21416255.259295169
102336368.61262667,19571445.871025067
100248881.13058446,29654491.616227597
63466110.987546712,37401844.268050872
60695982.053047381,33205122.165975604
73079908.086996451,32435111.172411956
592957738.2080884,-101079919.34822568
21827888.646114662,-1867369.5962363936
43176072.957245603,-2766332.1856745658
37356867.006388776,5867892.7640393917
43428550.817716449,-10775708.557257555
27148958.259958509,8890438.2031576261
27706018.114154406,16481627.161616936
21438985.124484763,2835805.2692772713
32653605.736926522,8297687.3903946579
43059009.638416253,9675410.3999998141
34478641.817313671,-15156594.191516442
44593046.856104992,13385126.352744019
40216643.12586578,-18120907.986535303
44939709.582049698,-11556483.913671752
36028672.517845698,-4701742.9486899022
33165208.613017954,-3222250.3853723486
22342581.352116477,-3258870.4194405568
46825825.208230779,-4651865.6771219987
21836478.600321334,379321.41364434559
30581385.452197842,3740433.4101472199
35175992.696355067,9245725.4547207709
21836478.600321334,379321.41364434559
39219670.91488333,4905519.701585222
28665541.392542031,15985903.952453837
32653605.736926522,8297687.3903946579
37518116.01664982,-11099023.710601605
-50255587.560017765,-1770839.7610610391
-60367478.465913728,-7802445.8613126883
-57519281.362355933,-10174372.096768241
-59086864.802789591,-9589617.875425769
-61651313.458539501,-10470857.823556449
-54371815.310108423,3169637.2135545807
-49033195.391051702,-3527928.349806163
-49583446.170104235,-14724470.487614296
-57549420.333440289,-11509471.990192171
-59151627.889154859,-11300777.735570939
-54654720.303393699,-5688749.1897428986
-53579295.141445838,-1742073.3917570913
-59558074.003449485,-10696849.961146697
-61299985.778554,-9571817.5618630517
-59920503.67806118,-6907790.3266444989
-53358826.776542671,-13786991.17874096
-59163424.031136237,-7298926.4844329143
-50584412.351138026,-1600954.8092563397
-57300069.309445351,-7136022.6562241139
-57713494.615546249,-6922427.3996379059
-57853955.73451364,-7975482.9372088332
-61671464.348061174,-10280354.971983328
-51296384.106615238,-10237692.659668228
-47079121.437721051,-7914175.3102471083
-55069417.243753895,-12790700.509425586
-55198033.031160913,-10473114.881547818
-60272538.463038146,-10271463.934060171
-57362000.953751661,-8229590.8003521692
-54375014.283916712,3171286.837310113
-57775782.778074242,-8015817.2373058368
-59480688.169363014,-7360199.6158761736
-54469455.736801974,-6009604.230478473
-59183005.223941743,-6163236.1839816859
-53147215.847968437,1974192.6884766428
-58725189.999662302,-4711414.2133953087
-54800042.441716515,-3925328.6172628906
-47647911.02329053,-10997011.427466787
-59345867.956999756,-6079096.0461308528
-60688552.245848022,-9662586.5795798358
-55109278.922757432,-7142266.4678863855
-60436250.204821616,-10018045.883077364
-55011572.420167327,-3816037.3194189467
-60420807.193731561,-8675342.527433781
-55069417.243753895,-12790700.509425586
-60122406.852542683,-7929052.1496602828
-58754642.455141477,-7510113.2971004015
-56336547.422659896,-8759387.649222102
-46908549.553120464,-10816202.193998626
-57482525.303185754,-2652063.5367639493
-58772137.572606646,-8626647.461014092
-60662966.234469369,-10463702.853169
-61623313.345955133,-10305236.352392422
-48761399.875216812,-5919485.9596800692
-57173009.978559531,-1573813.6384308594
-55646648.157923251,-7990221.8480397146
-51765506.787078217,-3445886.9199739313
-56663946.377387516,-1836816.2566073614
-55381824.649329066,-10715905.85802551
-61391716.307017773,-10576836.829892728
-58602712.231452912,-4437013.4372232025
-56105538.163479082,-6627569.2011758611
-60420807.193731561,-8675342.527433781
-52484012.780446254,-12212920.526134459
-50589374.635970987,-11728529.869267128
-57536603.793026231,-2511540.7073758785
-59054181.242180213,-11604377.010006454
-52108595.659020625,-6441369.2398802293
-60127958.864912964,-7363411.053883261
-57063773.077757634,-1630257.8439780783
-53407214.2600547,-3519347.0415619873
-52305316.041495495,-4088629.4963868978
-59801831.055546053,-6969103.7693703072
-54603978.441869944,-8528885.1909666453
-55021799.2208151,-8313139.2705199597
-57982974.968225829,-3406499.7762514879
-57419052.848672807,-9663348.8790655565
-61078768.652417086,-9123319.0883339699
-61480498.602541782,-9928785.7148164641
-57933293.198303498,-12155318.008642701
-56976462.179649033,-1675354.6690281315
-59055018.626110129,-6792396.8322367026
-49676229.569245175,-16027191.876028599
-47079121.437721051,-7914175.3102471083
-53181535.03599938,-11514931.418824496
-61537200.253044665,-10012049.580250451
-51115464.405382648,-8080022.5322210053
-55198033.031160913,-10473114.881547818
-48609401.657153867,-7123578.6067793425
-58081398.981135428,-4481219.4482427742
-50683037.703810088,-987327.55839125405
-56763885.188266955,-7413037.6083711544
-55275282.850972869,1948042.7174738396
-61064857.609485686,-9693294.3223796561
-59138490.376103476,-11645237.35256329
-60665449.43442782,-8548961.6638457533
-57933293.198303498,-12155318.008642701
