-22724589.88,8768397.84
-15927920.86,1880293.02
-23442043.63,-2116628.49
-24927660.21,2027395.38
-17629807.34,6136254.78
-13265655.23,9509502.73
-25111311.33,-1254975.35
-26922845.23,-2569481.29
-10341086.14,-3257098.68
-13265655.23,9509502.73
-27377915.34,5544599.49
-19064824.54,12505473.88
-24301730.55,-7300374.82
-15995834.85,-2586853.77
-24678297.67,-1477947.86
-5546560.41,5521560.64
-15927920.86,1880293.02
-26632887.17,5159691.82
-22822370.44,-2436754.82
-18879490.00,1154029.37
-7573724.28,-3561239.29
-14030633.24,-1350998.41
-10043410.57,7844678.83
-12038780.70,3472942.83
-19827043.35,-9612062.67
-14576835.20,-1068780.20
-25956065.53,-6445687.66
-22215053.46,-8603484.99
-21879571.35,8331815.35
-9071527.87,12970478.56
-9071527.87,12970478.56
-5996923.31,1251994.40
-9469118.97,13175949.22
-19818617.09,-3988679.49
-28598266.86,6175043.69
-15093455.45,-801896.58
-17310992.29,11599435.13
-19818617.09,-3988679.49
-12355294.84,-2216495.27
-20841366.36,-83503.15
-25716952.35,4686491.76
-19597224.23,-726256.94
-9519551.97,5323024.95
-19211504.46,-9930111.30
-15023649.15,4789878.95
-16974691.07,-4332256.47
-22531878.17,-7089122.68
-16578078.64,11220786.45
-13637416.55,9701530.84
-24145212.77,-7381197.33
-24145212.77,-7381197.33
-22531878.17,-7089122.68
-20841366.36,-83503.15
-19874364.51,1668030.58
266506471.77,-11215938.85
277737631.21,-45157492.13
261914325.73,2412249.98
234865232.73,5130692.02
73686060.82,49005369.72
82764636.13,49943079.68
95071214.02,21073792.83
96147265.68,48657037.67
76978717.42,21416255.26
102336368.61,19571445.87
100248881.13,29654491.62
63466110.99,37401844.27
60695982.05,33205122.17
73079908.09,32435111.17
592957738.21,-101079919.35
21827888.65,-1867369.60
43176072.96,-2766332.19
37356867.01,5867892.76
43428550.82,-10775708.56
27148958.26,8890438.20
27706018.11,16481627.16
21438985.12,2835805.27
32653605.74,8297687.39
43059009.64,9675410.40
34478641.82,-15156594.19
44593046.86,13385126.35
40216643.13,-18120907.99
44939709.58,-11556483.91
36028672.52,-4701742.95
33165208.61,-3222250.39
